Event,Name,Pid,Particle_px,Particle_py,Particle_pz,Particle_E,Particle_pT
1229,pi-,-211,-0.457765,-0.154335,42.0226,42.0256,0.483081
1230,pi-,-211,-0.208928,-0.0295781,9.32419,9.32762,0.211011
1231,pi0,111,0.0469074,-0.236088,9.10326,9.10744,0.240703
1232,pi-,-211,-0.192975,0.0327954,8.61698,8.62034,0.195742
1233,pi-,-211,-0.292247,-0.127272,44.2876,44.289,0.318758
1234,pi0,111,-0.096118,0.02355,5.581,5.58351,0.098961
1235,pi0,111,0.114114,-0.177952,2.0533,2.06856,0.211397
1236,pi-,-211,-0.288129,0.247619,12.2667,12.2733,0.379913
1237,pi-,-211,0.158874,0.257771,8.37184,8.37848,0.302798
1238,pi-,-211,0.464176,0.133742,20.5652,20.5714,0.48306
1239,pi-,-211,0.154199,-0.0914148,4.01777,4.02419,0.179259
1240,pi-,-211,-0.0879735,0.0522597,15.9773,15.9782,0.102325
1241,pi-,-211,-0.441446,0.118941,27.4119,27.4161,0.457189
1242,pi-,-211,0.0542468,-0.274366,14.3486,14.352,0.279677
1243,pi0,111,-0.109088,0.564734,18.0022,18.0118,0.575173
1244,pi0,111,-0.151902,0.110293,15.1997,15.2014,0.18772
1245,pi-,-211,0.0469703,0.0257819,14.0223,14.0231,0.0535809
1246,pi-,-211,-0.11073,0.214462,28.216,28.2174,0.241361
1247,pi-,-211,-0.472938,-0.0549095,29.551,29.5551,0.476114
1248,pi0,111,0.532046,-0.205185,29.4725,29.4783,0.570241
1249,pi-,-211,0.0398075,-0.0115409,2.16422,2.16911,0.0414467
1250,pi0,111,-0.324642,-0.0843693,11.3417,11.3474,0.335426
1251,pi-,-211,-0.06999,-0.0920673,14.6077,14.6088,0.11565
1252,pi0,111,-0.0395959,-0.826941,45.6953,45.703,0.827888
1253,pi-,-211,0.466225,-0.0622074,11.5265,11.5369,0.470357
1254,pi0,111,-0.111787,-0.091447,7.74804,7.75056,0.144426
1255,pi-,-211,-0.285144,0.151212,4.57465,4.58814,0.322757
1256,pi0,111,0.390219,-0.314556,38.1076,38.1112,0.501215
1257,pi0,111,0.138948,0.02515,14.9029,14.9042,0.141206
1258,pi0,111,-0.108084,-0.0241242,0.51811,0.546737,0.110743
1259,pi-,-211,0.504661,0.312493,8.96172,8.98244,0.593578
1260,pi0,111,-0.34573,0.0245382,13.7482,13.7532,0.3466
1261,pi0,111,-0.222585,-0.275821,6.78874,6.79932,0.354431
1262,pi-,-211,0.0852688,0.100238,20.0073,20.0083,0.131599
1263,pi-,-211,-0.0492016,0.360915,30.9175,30.92,0.364253
1264,pi0,111,0.181576,-0.0292917,0.888879,0.917689,0.183923
1265,pi-,-211,0.222011,-0.0062213,6.71858,6.7237,0.222098
1266,pi0,111,0.475844,-0.283314,13.346,13.3582,0.5538
1267,pi0,111,0.299479,0.134839,26.9871,26.9894,0.328435
1268,pi0,111,0.0286678,0.184866,36.0894,36.0901,0.187075
1269,pi-,-211,-0.763439,0.0980862,42.7004,42.7075,0.769714
1270,pi-,-211,-0.0571544,-0.0637217,14.5651,14.566,0.0855983
1271,pi-,-211,0.135053,-0.51312,23.8036,23.8099,0.530596
1272,pi0,111,0.0374392,-0.0501007,7.88177,7.88318,0.0625442
1273,pi0,111,-0.0393974,-0.189733,28.6355,28.6365,0.19378
1274,pi0,111,-0.397943,-0.0392093,25.0149,25.0185,0.39987
1275,pi0,111,0.19288,-0.138253,31.6734,31.6746,0.237311
1276,pi-,-211,-0.276542,-0.0689931,24.8508,24.8528,0.285019
1277,pi-,-211,-0.243756,0.154302,18.1259,18.1287,0.28849
1278,pi0,111,-0.142216,-0.267251,2.88956,2.90851,0.302735
1279,pi-,-211,-0.0849353,0.212845,34.1415,34.1425,0.229166
1280,pi-,-211,-0.0419085,0.361661,9.50446,9.51246,0.364081
1281,pi0,111,-0.257329,0.191668,21.1734,21.1762,0.320866
1282,pi-,-211,-0.246009,0.26519,1.99421,2.03155,0.361726
1283,pi0,111,0.046421,-0.0392428,4.95567,4.95788,0.0607857
1284,pi-,-211,0.624065,0.0154439,6.74368,6.77395,0.624256
1285,pi-,-211,-0.0934511,0.137914,5.82091,5.82497,0.166593
1286,pi-,-211,-0.195331,0.246047,3.52748,3.54419,0.314155
1287,pi-,-211,-0.0994772,-0.166556,1.39631,1.41662,0.194002
1288,pi0,111,0.124403,-0.073975,4.50385,4.50819,0.144735
1289,pi0,111,-0.227516,0.167683,12.7452,12.7491,0.282632
1290,pi-,-211,-0.0468634,-0.0920579,16.8187,16.8196,0.1033
1291,pi-,-211,0.316798,0.261593,16.282,16.2878,0.410842
1292,pi-,-211,0.210563,-0.229513,28.111,28.113,0.311469
1293,pi0,111,0.225703,-0.241388,19.6496,19.6528,0.33047
1294,pi-,-211,-0.138162,-0.180938,12.725,12.7278,0.227656
1295,pi0,111,0.137149,0.786349,15.9674,15.988,0.798219
1296,pi-,-211,-0.0261523,0.140446,2.12803,2.13739,0.14286
1297,pi-,-211,-0.136407,-0.563047,18.266,18.2757,0.579335
1298,pi0,111,0.273454,0.017056,9.22084,9.22589,0.273986
1299,pi0,111,-0.114904,-0.366722,21.7574,21.7613,0.384302
1300,pi-,-211,-0.0281017,-0.102314,11.3101,11.3114,0.106103
1301,pi0,111,0.0784302,-0.400475,44.053,44.0551,0.408082
1302,pi-,-211,-0.0538358,0.026337,1.14901,1.15901,0.0599327
1303,pi-,-211,0.304081,0.21629,35.9001,35.9023,0.373158
1304,pi-,-211,-0.489135,0.142934,21.247,21.2536,0.509591
1305,pi-,-211,0.0140759,-0.112845,2.25821,2.26538,0.113719
1306,pi-,-211,-0.0414758,-0.0289645,7.89826,7.89965,0.0505884
1307,pi0,111,-0.0279398,0.205104,1.34026,1.36285,0.206998
1308,pi-,-211,0.298923,-0.0989225,7.11233,7.12067,0.314866
1309,pi-,-211,0.0996828,0.277836,17.3246,17.3276,0.295177
1310,pi-,-211,-0.294886,-0.0566056,38.3639,38.3653,0.30027
1311,pi-,-211,-0.352681,0.0060045,11.9565,11.9625,0.352732
1312,pi0,111,-0.331201,0.25443,16.8273,16.833,0.417646
1313,pi0,111,0.0312569,0.314362,6.22718,6.23665,0.315912
1314,pi-,-211,-0.249208,0.441382,7.25147,7.2705,0.506875
1315,pi-,-211,-0.261438,0.166634,20.9811,20.9838,0.310027
1316,pi-,-211,-0.316211,0.528409,18.1225,18.1335,0.615797
1317,pi0,111,0.00937933,0.133855,5.18004,5.18354,0.134183
1318,pi0,111,0.149206,0.354823,18.9767,18.9811,0.384919
1319,pi-,-211,-0.0600956,0.07807,10.2646,10.266,0.0985211
1320,pi0,111,1.54246,0.729509,47.0952,47.1263,1.70628
1321,pi0,111,0.055638,-0.189244,13.6765,13.6786,0.197254
1322,pi-,-211,-0.259697,-0.188297,7.57847,7.58653,0.320777
1323,pi-,-211,-0.198964,0.0223165,4.42272,4.42945,0.200212
1324,pi-,-211,-0.348782,0.489022,27.2562,27.2632,0.600659
1325,pi0,111,0.0922599,0.156264,2.85053,2.85949,0.181467
1326,pi-,-211,0.0450535,0.0640713,0.889635,0.903916,0.0783259
1327,pi-,-211,-0.251021,-0.0397801,11.4189,11.4226,0.254153
1328,pi-,-211,0.0761698,-0.200965,3.68238,3.69128,0.214916
1329,pi0,111,0.157182,-0.0666199,42.6736,42.6741,0.170718
1330,pi-,-211,-0.254282,-0.250637,13.8486,13.8539,0.357041
1331,pi-,-211,-0.113172,0.210994,34.1823,34.1834,0.23943
1332,pi-,-211,0.341744,-0.200784,16.3878,16.3932,0.396362
1333,pi0,111,-0.108185,-0.0314736,0.966575,0.982436,0.11267
1334,pi0,111,-0.265444,-0.416869,15.7515,15.7598,0.494207
1335,pi-,-211,-0.369358,-0.117142,12.8099,12.8165,0.387489
1336,pi-,-211,-0.272092,-0.320305,2.62097,2.65812,0.420273
1337,pi-,-211,0.210775,-0.225458,6.49362,6.50245,0.308638
1338,pi0,111,0.39227,0.206664,12.1019,12.1108,0.443379
1339,pi-,-211,0.0226592,0.397524,28.5886,28.5918,0.398169
1340,pi0,111,0.00815924,-0.0801786,38.6748,38.6751,0.0805927
1341,pi0,111,0.0406987,0.0603431,6.32391,6.32577,0.0727851
1342,pi-,-211,0.0475808,-0.254745,4.53329,4.54283,0.259151
1343,pi-,-211,0.563715,0.135655,10.3447,10.3618,0.579807
1344,pi-,-211,0.27965,0.0197387,13.7431,13.7466,0.280346
1345,pi-,-211,0.000890103,-0.170398,18.7952,18.7965,0.1704
1346,pi0,111,0.266326,0.37202,13.2555,13.2641,0.457524
1347,pi-,-211,0.015313,0.158189,24.2874,24.2883,0.158929
1348,pi-,-211,-0.26313,-0.060868,8.20796,8.21359,0.270078
1349,pi-,-211,-0.150906,0.228502,10.7003,10.7047,0.273835
1350,pi-,-211,0.136111,0.25015,32.3599,32.3615,0.284783
1351,pi-,-211,-0.301531,-0.0710344,8.09437,8.1015,0.309786
1352,pi0,111,-0.551315,0.256959,22.9687,22.9772,0.608256
1353,pi-,-211,0.149251,-0.0851704,1.84716,1.86038,0.171842
1354,pi0,111,0.108238,0.0986188,3.99732,4.00227,0.146428
1355,pi-,-211,-0.0251962,-0.23976,2.01447,2.03364,0.241081
1356,pi-,-211,-0.16752,0.151846,39.6739,39.6748,0.226098
1357,pi-,-211,-0.18165,-0.111805,4.45565,4.46294,0.213301
1358,pi0,111,-0.228802,0.0430518,4.73068,4.73833,0.232817
1359,pi0,111,-0.0471674,0.0446781,8.36609,8.36744,0.0649684
1360,pi-,-211,-0.204407,-0.166396,9.08964,9.09453,0.263571
1361,pi0,111,0.132223,0.422643,25.4039,25.4081,0.442843
1362,pi0,111,0.289048,-0.0575305,18.8896,18.8924,0.294718
1363,pi-,-211,-0.0665153,-0.53428,8.07283,8.09197,0.538404
1364,pi-,-211,-0.393428,-0.0258477,21.9121,21.916,0.394276
1365,pi-,-211,-0.101895,0.0318206,16.3389,16.3399,0.106748
1366,pi0,111,-0.206688,0.222931,4.4769,4.48924,0.304003
1367,pi0,111,0.138451,-0.146701,14.3283,14.3303,0.201717
1368,pi-,-211,0.123252,0.0972915,1.49004,1.50478,0.157024
1369,pi-,-211,-0.189875,-0.122518,20.0002,20.002,0.225971
1370,pi-,-211,0.0698604,0.121276,2.34014,2.34847,0.139959
1371,pi0,111,0.192741,0.144591,21.2652,21.2669,0.240947
1372,pi-,-211,-0.228787,0.15487,13.1199,13.1235,0.276276
1373,pi-,-211,-0.0782378,-0.248287,4.78918,4.79828,0.260322
1374,pi0,111,-0.283896,0.0777216,7.08019,7.08759,0.294343
1375,pi-,-211,-0.0219542,0.101524,7.04661,7.04876,0.10387
1376,pi0,111,-0.469485,-0.0407675,29.0749,29.079,0.471251
1377,pi-,-211,0.101981,-0.0201389,16.3973,16.3982,0.103951
1378,pi0,111,0.0507355,-0.138535,18.1535,18.1546,0.147533
1379,pi-,-211,-0.149331,-0.0486612,13.2186,13.2203,0.157059
1380,pi-,-211,0.213101,0.131616,11.2085,11.2122,0.250469
1381,pi-,-211,0.241122,0.25278,13.417,13.4222,0.349339
1382,pi0,111,0.153226,0.241045,9.21266,9.21807,0.285624
1383,pi0,111,0.0621589,-0.214554,10.1152,10.1185,0.223377
1384,pi0,111,-0.252381,-0.371472,35.5837,35.5868,0.449096
1385,pi0,111,-0.603937,-0.16718,15.5354,15.5486,0.626649
1386,pi-,-211,0.17796,-0.145612,19.5917,19.5936,0.22994
1387,pi0,111,-0.253023,0.573456,31.7086,31.7151,0.626795
1388,pi-,-211,-0.392566,-0.194108,13.1075,13.1156,0.437933
1389,pi-,-211,-0.421032,-0.0817447,7.29854,7.31247,0.428894
1390,pi0,111,0.214935,0.0659987,1.8285,1.84721,0.224839
1391,pi0,111,-0.0595568,-0.126892,9.79624,9.79817,0.140174
1392,pi0,111,-0.00194774,0.219985,9.25017,9.25377,0.219993
1393,pi-,-211,0.010267,0.0152743,1.13437,1.14307,0.0184042
1394,pi-,-211,0.23814,-0.285849,35.4097,35.4119,0.372049
1395,pi0,111,-0.326006,-0.317816,33.1501,33.1535,0.455288
1396,pi0,111,-0.0636041,0.0322361,7.48508,7.48664,0.0713067
1397,pi0,111,0.0840454,0.302111,12.6008,12.6054,0.313583
1398,pi-,-211,-0.0792379,0.0697648,17.1363,17.1372,0.105574
1399,pi-,-211,-0.165276,0.0747025,6.18483,6.18906,0.181374
1400,pi-,-211,-0.0624891,0.346524,4.21614,4.23312,0.352113
1401,pi0,111,-0.150488,0.206783,27.951,27.9524,0.255745
1402,pi0,111,-0.209345,-0.361026,19.0345,19.0396,0.417331
1403,pi-,-211,-0.101582,0.060425,2.43776,2.44461,0.118195
1404,pi-,-211,-0.343917,-0.0767697,7.41863,7.4283,0.352382
1405,pi-,-211,0.234918,0.155931,2.3849,2.40556,0.28196
1406,pi-,-211,0.546602,-0.259588,19.3458,19.3558,0.605111
1407,pi-,-211,0.50463,-0.36102,11.9584,11.9753,0.620473
1408,pi0,111,0.054829,-0.260521,2.70529,2.72171,0.266228
1409,pi-,-211,-0.171492,0.100737,1.44204,1.46237,0.19889
1410,pi-,-211,0.202348,0.443068,31.3396,31.3437,0.487087
1411,pi-,-211,0.299693,0.298805,43.8696,43.8718,0.423202
1412,pi-,-211,-0.121048,-0.190787,32.0654,32.0665,0.225948
1413,pi-,-211,-0.437213,-0.309543,20.5119,20.5193,0.535698
1414,pi-,-211,0.150586,0.442406,24.7954,24.8002,0.467332
1415,pi-,-211,-0.306025,0.0666774,12.3494,12.3541,0.313204
1416,pi0,111,-0.339149,-0.370639,11.8278,11.8393,0.50239
1417,pi0,111,-0.133843,0.387395,22.3493,22.3535,0.409864
1418,pi-,-211,0.152151,0.100414,14.9507,14.9525,0.182299
1419,pi-,-211,-0.0564879,-0.132784,7.67305,7.67568,0.1443
1420,pi-,-211,0.570691,0.0743592,16.2643,16.2751,0.575515
1421,pi-,-211,-0.490483,-0.450474,35.1805,35.1871,0.665958
1422,pi-,-211,-0.0264219,-0.407622,20.2256,20.2302,0.408477
1423,pi-,-211,-0.230487,0.231845,45.0034,45.0048,0.326919
1424,pi-,-211,-0.472915,-0.275817,13.2878,13.2999,0.547471
1425,pi-,-211,0.147965,0.193781,19.8125,19.8145,0.243813
1426,pi0,111,0.0583615,0.0839277,10.2968,10.2982,0.102225
1427,pi0,111,-0.117614,0.0595643,10.9913,10.9929,0.131837
1428,pi-,-211,0.43233,0.146765,40.445,40.4479,0.456562
1429,pi-,-211,0.0864346,-0.302805,21.7536,21.7564,0.3149
1430,pi-,-211,-0.180367,-0.27346,10.0005,10.0068,0.327586
1431,pi-,-211,-0.135886,0.11946,18.8505,18.8519,0.180931
1432,pi-,-211,0.0454794,-0.508636,33.2247,33.2289,0.510665
1433,pi-,-211,-0.195332,-0.263951,7.90541,7.91346,0.328366
1434,pi-,-211,-0.259003,-0.25107,38.7064,38.7083,0.360719
1435,pi-,-211,-0.140061,0.582303,15.7574,15.7694,0.598911
1436,pi-,-211,-0.0893076,-0.156495,3.99536,4.00185,0.180185
1437,pi-,-211,-0.0412035,0.211538,26.6573,26.6586,0.215513
1438,pi0,111,-0.410827,0.199326,33.5094,33.5127,0.456629
1439,pi0,111,-0.468337,0.278068,7.76485,7.7851,0.544666
1440,pi0,111,0.0105876,0.288012,2.46501,2.48547,0.288207
1441,pi0,111,0.136375,-0.0125859,1.12439,1.14071,0.136955
1442,pi0,111,0.0366479,-0.104432,13.534,13.5351,0.110676
1443,pi-,-211,-0.115796,0.233836,24.6044,24.6062,0.260937
1444,pi-,-211,-0.151991,0.0459825,6.72904,6.73236,0.158794
1445,pi0,111,0.156638,-0.369252,19.1484,19.153,0.401102
1446,pi-,-211,0.0514778,0.420018,21.9746,21.9791,0.423161
1447,pi-,-211,-0.250685,-0.0654974,22.0643,22.0662,0.2591
1448,pi-,-211,0.1423,0.0318461,8.97597,8.97824,0.14582
1449,pi-,-211,-0.246409,-0.156989,24.8762,24.8783,0.292169
1450,pi-,-211,-0.141048,0.282823,6.99236,7.00089,0.316043
1451,pi-,-211,-0.230296,0.11392,11.5117,11.5154,0.256932
1452,pi-,-211,0.15485,0.0174546,19.1589,19.16,0.155831
1453,pi0,111,0.0735407,-0.187178,3.62478,3.63287,0.201106
1454,pi0,111,0.282603,0.0359128,7.52053,7.52713,0.284875
1455,pi-,-211,-0.217131,0.1796,5.05202,5.0618,0.281784
1456,pi-,-211,0.415698,0.091249,8.16011,8.17239,0.425595
1457,pi-,-211,0.268417,0.160447,4.67016,4.6827,0.312715
1458,pi-,-211,-0.0352491,-0.104939,9.52073,9.52239,0.110701
1459,pi-,-211,-0.269834,-0.0575768,8.62419,8.62973,0.275908
1460,pi0,111,-0.0468495,0.217494,15.7236,15.7257,0.222483
1461,pi-,-211,0.386524,-0.103092,13.1067,13.1136,0.400036
1462,pi-,-211,0.0974719,0.297856,10.125,10.1308,0.313399
1463,pi0,111,0.211676,-0.150648,8.42041,8.42549,0.259811
1464,pi-,-211,-0.343557,-0.176038,20.7435,20.7476,0.386032
1465,pi-,-211,0.0648464,-0.196359,9.79568,9.79886,0.20679
1466,pi-,-211,-0.0357537,-0.204952,5.1078,5.11394,0.208047
1467,pi-,-211,-0.31509,-0.369777,12.9105,12.9204,0.485816
1468,pi-,-211,-0.371205,0.226078,5.84308,5.86089,0.434631
1469,pi-,-211,0.35916,0.0188453,34.7831,34.7852,0.359654
1470,pi-,-211,0.135105,-0.173578,41.598,41.5988,0.219961
1471,pi-,-211,0.146223,-0.274378,16.5905,16.594,0.310909
1472,pi-,-211,0.417244,0.195064,15.7063,15.7137,0.460589
1473,pi0,111,-0.369728,-0.0540047,22.6949,22.6983,0.373651
1474,pi-,-211,-0.0539093,0.0581334,1.27997,1.28999,0.0792824
1475,pi-,-211,-0.0519502,0.0759446,1.02763,1.04114,0.0920131
1476,pi-,-211,-0.0666753,-0.280703,12.9436,12.9476,0.288513
1477,pi-,-211,-0.296037,0.0266385,18.4616,18.4645,0.297233
1478,pi-,-211,-0.0904306,0.251574,9.00756,9.01261,0.267333
1479,pi0,111,-0.0551101,0.286821,7.38463,7.39164,0.292067
1480,pi0,111,0.184147,0.208935,1.57896,1.609,0.278503
1481,pi-,-211,-0.0565486,-0.162829,6.97739,6.98091,0.172369
1482,pi0,111,0.29057,-0.308182,20.0725,20.0774,0.423565
1483,pi-,-211,0.360187,-0.0627033,6.53785,6.54955,0.365604
1484,pi-,-211,0.13958,-0.0917943,8.84994,8.85261,0.167059
1485,pi-,-211,0.260648,0.115237,18.9927,18.9953,0.284986
1486,pi0,111,0.14493,0.313576,28.9989,29.0013,0.345448
1487,pi0,111,0.0760542,-0.320803,24.8833,24.8859,0.329695
1488,pi-,-211,0.0772203,-0.00559701,6.8741,6.87596,0.0774229
1489,pi-,-211,-0.356577,0.253932,14.2749,14.2822,0.437754
1490,pi-,-211,-0.344848,0.130139,6.96335,6.9745,0.368587
1491,pi-,-211,0.0388699,-0.000493044,6.49471,6.49633,0.038873
1492,pi-,-211,0.0308943,-0.466918,2.34632,2.3966,0.467939
1493,pi-,-211,0.0543225,-0.0854273,26.2896,26.2901,0.101236
1494,pi-,-211,0.179496,-0.116568,24.8326,24.8339,0.214026
1495,pi-,-211,-0.351093,-0.0452062,16.2606,16.2651,0.353991
1496,pi-,-211,0.154835,-0.335376,40.8083,40.8102,0.369392
1497,pi-,-211,-0.471397,-0.286424,21.7123,21.7197,0.551592
1498,pi-,-211,0.0648755,-0.366736,6.47256,6.48477,0.37243
1499,pi-,-211,-0.010669,0.0281027,0.805114,0.817675,0.0300597
1500,pi0,111,-0.471184,0.064362,19.2924,19.2987,0.475559
1501,pi-,-211,0.332682,0.0782931,12.6874,12.6928,0.34177
1502,pi-,-211,-0.034166,0.0648206,4.44834,4.45114,0.0732737
1503,pi0,111,-0.351195,-0.261456,9.61359,9.6245,0.437833
1504,pi-,-211,-0.316113,-0.2354,9.42077,9.43004,0.394133
1505,pi-,-211,-0.0982311,0.118841,15.221,15.2224,0.154183
1506,pi-,-211,-0.452223,-0.0816211,11.4156,11.4257,0.45953
1507,pi-,-211,-0.210505,0.0798808,18.1128,18.1148,0.225152
1508,pi-,-211,0.244989,0.00430374,40.5045,40.5055,0.245027
1509,pi-,-211,0.0924537,-0.0535872,6.95719,6.95941,0.106861
1510,pi-,-211,0.0970775,0.382567,10.4299,10.4383,0.394692
1511,pi-,-211,-0.189626,-0.0758544,6.23144,6.23635,0.204235
1512,pi-,-211,-0.35097,-0.13473,5.83819,5.85195,0.375941
1513,pi0,111,0.220702,0.0534369,33.1569,33.1579,0.227079
1514,pi0,111,-0.239217,-0.162603,11.4338,11.4383,0.289248
1515,pi0,111,0.10157,-0.1142,3.3425,3.34871,0.152834
1516,pi0,111,0.23475,0.0330806,16.0871,16.0894,0.237069
1517,pi-,-211,0.0856369,0.199871,3.63166,3.64084,0.217445
1518,pi-,-211,0.154027,-0.279079,24.8692,24.8716,0.318762
1519,pi0,111,-0.318766,0.120427,7.94395,7.9524,0.340756
1520,pi-,-211,-0.237938,0.209059,13.8295,13.8339,0.316734
1521,pi0,111,0.14965,-0.319153,36.0677,36.0696,0.352496
1522,pi-,-211,-0.33749,-0.14292,21.1611,21.1647,0.366504
1523,pi-,-211,0.117632,0.271195,10.547,10.5521,0.295608
1524,pi-,-211,0.0596298,-0.226016,2.51616,2.53085,0.23375
1525,pi0,111,0.00538521,-0.637855,12.4725,12.4895,0.637877
1526,pi0,111,-0.11464,0.0942683,24.1741,24.1749,0.148421
1527,pi-,-211,0.160385,-0.254805,2.53281,2.55446,0.30108
1528,pi-,-211,0.323463,0.20216,15.4859,15.4912,0.381441
1529,pi-,-211,-0.380867,-0.324453,42.5107,42.5138,0.500329
1530,pi0,111,0.0850535,0.0412628,2.81927,2.82408,0.0945343
1531,pi0,111,-0.126726,-0.372482,20.7461,20.7503,0.39345
1532,pi0,111,-0.0828894,-0.325051,11.4557,11.4614,0.335453
1533,pi-,-211,0.122114,0.128538,15.9813,15.9829,0.177296
1534,pi0,111,-0.403686,-0.207239,11.1166,11.1267,0.453774
1535,pi0,111,0.294261,-0.00247395,14.8269,14.8304,0.294271
1536,pi0,111,0.146524,-0.422459,31.2787,31.2821,0.447147
1537,pi-,-211,-0.0620481,0.33776,27.4119,27.4144,0.343412
1538,pi-,-211,-0.198627,-0.467143,44.9633,44.9664,0.507617
1539,pi-,-211,-0.188133,0.180555,22.238,22.2399,0.260757
1540,pi-,-211,-0.0645282,-0.123036,22.7132,22.714,0.138931
1541,pi-,-211,0.189911,0.325847,28.8082,28.811,0.377151
1542,pi-,-211,0.336405,-0.606061,43.659,43.6647,0.693165
1543,pi0,111,-0.213299,0.0588892,5.66103,5.66696,0.221279
1544,pi-,-211,0.492333,0.199214,10.4606,10.475,0.53111
1545,pi-,-211,-0.482254,-0.115362,13.2597,13.2697,0.49586
1546,pi0,111,0.269629,-0.122582,7.7398,7.74664,0.296186
1547,pi-,-211,0.112155,0.084693,7.63789,7.64046,0.140541
1548,pi-,-211,0.21596,0.0795429,25.8208,25.8223,0.230143
1549,pi0,111,0.176451,0.410439,23.0879,23.0926,0.446761
1550,pi-,-211,-0.116708,0.0870481,16.7933,16.7945,0.145596
1551,pi-,-211,0.0888838,0.00487528,2.85884,2.86362,0.0890174
1552,pi0,111,-0.280402,0.0360215,4.66785,4.67835,0.282706
1553,pi0,111,0.272941,-0.904424,24.7959,24.8143,0.944712
1554,pi0,111,-0.00155682,0.29539,43.1992,43.2004,0.295394
1555,pi0,111,0.112441,0.0465299,9.76416,9.76585,0.121688
1556,pi-,-211,0.287125,0.0295447,27.6432,27.6451,0.288641
1557,pi-,-211,-0.334638,-0.368975,14.9541,14.963,0.498121
1558,pi0,111,-0.23438,-0.120846,5.00034,5.0091,0.2637
1559,pi0,111,0.17664,-0.402859,8.48117,8.49364,0.439883
1560,pi-,-211,0.0666286,0.0701568,4.12332,4.12682,0.096754
1561,pi0,111,0.178715,-0.0162582,33.8154,33.8161,0.179453
1562,pi0,111,-0.134449,0.22109,45.1852,45.1861,0.258761
1563,pi-,-211,0.28683,-0.345077,42.6151,42.6177,0.448721
1564,pi-,-211,-0.131259,-0.104642,12.5575,12.5594,0.167865
1565,pi-,-211,-0.0425761,-0.21703,11.5288,11.5318,0.221167
1566,pi-,-211,0.180887,0.311506,21.0043,21.0079,0.360216
1567,pi0,111,-0.0241837,0.366534,27.2391,27.242,0.367331
1568,pi-,-211,0.109995,0.116529,33.5807,33.5813,0.160243
1569,pi-,-211,-0.190589,0.493712,11.7959,11.8086,0.529222
1570,pi-,-211,0.0884567,0.363538,21.6262,21.6298,0.374145
1571,pi0,111,0.110206,0.232522,17.599,17.6014,0.257317
1572,pi-,-211,0.0119143,-0.397476,29.2822,29.2852,0.397655
1573,pi-,-211,-0.256509,-0.223902,23.6599,23.6628,0.340483
1574,pi0,111,0.0742595,-0.0432078,3.6623,3.66579,0.085915
1575,pi-,-211,0.243367,0.235391,26.4653,26.4678,0.33858
1576,pi-,-211,-0.0690791,0.296594,23.7211,23.7234,0.304532
1577,pi-,-211,0.22423,0.0116196,41.1402,41.141,0.224531
1578,pi0,111,-0.0551881,-0.0459756,21.3127,21.3133,0.0718295
1579,pi0,111,-0.202693,-0.0218567,31.4079,31.4089,0.203868
1580,pi0,111,0.789752,-0.979453,38.8727,38.8932,1.25819
1581,pi-,-211,0.330844,-0.269524,15.2754,15.282,0.426733
1582,pi0,111,-0.435651,-0.171321,14.9288,14.9368,0.468127
1583,pi-,-211,-0.0122451,0.0809448,23.6067,23.6072,0.0818657
1584,pi-,-211,0.0807012,0.230654,3.28156,3.2936,0.244364
1585,pi-,-211,-0.13814,0.163773,1.85203,1.8696,0.214252
1586,pi-,-211,-0.482919,0.239188,31.6746,31.6795,0.538908
1587,pi-,-211,0.103103,-0.164376,22.9361,22.9373,0.194035
1588,pi-,-211,-0.341229,-0.176147,18.8067,18.8111,0.384011
1589,pi-,-211,-0.00210213,0.184531,3.0264,3.03523,0.184543
1590,pi-,-211,-0.136695,0.101281,10.2472,10.2496,0.170127
1591,pi-,-211,0.165428,-0.265381,1.52091,1.55899,0.312719
1592,pi-,-211,0.0715622,0.241604,4.96367,4.97203,0.251979
1593,pi-,-211,0.0603012,-0.339164,12.2573,12.263,0.344483
1594,pi0,111,0.340736,-0.1491,24.9894,24.9925,0.37193
1595,pi-,-211,0.299882,-0.179144,8.85504,8.86303,0.349316
1596,pi0,111,-0.186638,-0.113837,8.9056,8.9093,0.218615
1597,pi-,-211,-0.2202,0.36208,16.9729,16.9788,0.423781
1598,pi0,111,-0.373758,0.350863,13.4489,13.4594,0.51264
1599,pi0,111,0.130277,0.0120072,21.3574,21.3583,0.130829
1600,pi0,111,-0.409363,-0.015812,4.70464,4.72437,0.409668
1601,pi-,-211,-0.112942,-0.0322195,1.429,1.4406,0.117448
1602,pi-,-211,-0.173396,-0.062332,8.02731,8.03063,0.184259
1603,pi-,-211,-0.00735252,0.296607,20.61,20.6126,0.296698
1604,pi0,111,-0.28012,-0.13316,46.2249,46.2261,0.31016
1605,pi-,-211,-0.232692,0.162156,9.52755,9.53279,0.283619
1606,pi0,111,0.261817,-0.656325,24.1545,24.1652,0.706619
1607,pi-,-211,-0.0562115,0.431989,14.8483,14.8553,0.43563
1608,pi0,111,0.413722,-0.309241,31.0615,31.0661,0.516523
1609,pi-,-211,-0.394922,-0.409595,21.281,21.289,0.568974
1610,pi-,-211,-0.0921502,-0.337262,9.05377,9.06159,0.349625
1611,pi-,-211,0.0515745,0.30896,7.23825,7.24637,0.313236
1612,pi0,111,0.0644853,0.20369,5.67803,5.68365,0.213654
1613,pi0,111,0.431564,-0.471687,14.9575,14.9717,0.639324
1614,pi0,111,-0.266574,0.220291,23.2891,23.292,0.345818
